TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,trans_month,trans_day,trans_hour,trans_dayofweek,hours_since_last_trans,TransactionType,trans_year,Channel,CustomerOccupation,Cluster
113.54000000000002,38,273.0,1,5581.21,9,22,16,4,-9807.433055555555,Debit,2023,Online,Engineer,0
354.96,69,96.0,1,6712.94,11,29,16,2,-8175.678055555555,Debit,2023,Online,Doctor,2
224.22000000000003,53,37.0,1,8400.87,1,23,18,0,-15613.455,Debit,2023,Branch,Doctor,0
737.1,60,92.0,1,4644.19,7,19,16,2,-11368.001944444444,Debit,2023,ATM,Retired,2
223.22,27,96.0,1,1734.2200000000003,7,17,16,0,-11415.796666666667,Debit,2023,ATM,Student,1
557.26,69,53.0,1,5237.12,10,4,17,2,-9519.047777777778,Debit,2023,ATM,Doctor,2
1496.57,33,95.0,1,969.0599999999995,2,27,16,0,-14775.8025,Debit,2023,Online,Engineer,1
27.439999999999998,62,164.0,1,5950.48,11,6,17,0,-8726.75,Debit,2023,ATM,Retired,2
310.09,36,166.0,1,9962.5,11,24,16,4,-8295.35638888889,Debit,2023,Branch,Doctor,1
80.38,52,116.0,1,9662.88,3,6,16,0,-14607.733888888888,Debit,2023,Online,Doctor,0
26.100000000000023,66,115.0,1,5243.0,12,1,17,4,-8126.421944444444,Credit,2023,Branch,Doctor,2
845.1400000000001,73,183.0,1,1702.65,1,9,16,0,-15951.826388888889,Credit,2023,Branch,Retired,2
59.72999999999999,27,56.0,1,800.9300000000003,5,22,16,0,-12759.525277777779,Debit,2023,ATM,Student,1
758.77,60,114.0,1,7231.47,6,23,16,4,-11991.935833333333,Debit,2023,ATM,Engineer,2
301.51,22,284.0,1,1052.31,2,24,16,4,-14847.626666666667,Debit,2023,ATM,Student,1
418.03,58,161.0,1,10721.29,9,4,17,0,-10238.3675,Debit,2023,Online,Doctor,0
118.06,32,31.0,1,13560.63,5,24,17,2,-12710.986944444445,Credit,2023,Branch,Doctor,1
483.92,70,115.0,1,3138.0,10,16,18,0,-9229.158055555556,Debit,2023,ATM,Retired,2
78.93,38,145.0,1,9916.24,2,17,16,4,-15015.512777777778,Debit,2023,ATM,Doctor,0
36.629999999999995,75,261.0,1,7941.73,5,4,17,3,-13191.077777777778,Debit,2023,ATM,Retired,2
87.85000000000002,49,63.0,1,3753.24,12,13,17,2,-7838.689444444444,Debit,2023,Branch,Engineer,0
1001.8300000000002,31,55.0,1,9733.83,7,17,17,0,-11414.426944444445,Debit,2023,Online,Doctor,1
705.34,59,124.0,1,5003.22,9,12,18,1,-10045.322777777777,Debit,2023,Online,Doctor,2
146.54999999999998,54,124.0,5,4087.44,8,3,18,3,-11005.528888888888,Debit,2023,Online,Retired,0
116.88999999999999,71,226.0,1,4880.31,11,20,16,0,-8391.589444444444,Debit,2023,Online,Retired,2
106.41,57,87.0,1,1310.38,1,16,16,0,-15783.490833333333,Debit,2023,Branch,Retired,0
1087.9,78,103.0,1,2513.51,3,27,18,0,-14102.09638888889,Debit,2023,ATM,Retired,2
584.41,23,41.0,1,4475.22,1,2,16,0,-16119.328333333333,Debit,2023,ATM,Student,1
584.98,55,121.0,1,6521.05,6,12,16,0,-12255.710277777778,Credit,2023,Branch,Retired,0
79.20999999999998,56,140.0,1,1615.04,11,24,17,4,-8294.240833333333,Debit,2023,Branch,Retired,0
173.13,20,288.0,1,1490.3400000000001,10,5,16,3,-9495.348055555556,Credit,2023,Online,Student,1
335.7,80,57.0,1,6601.44,1,30,17,0,-15446.375,Debit,2023,ATM,Retired,2
1225.5,50,109.0,1,8611.17,11,27,16,0,-8224.159166666666,Credit,2023,Online,Doctor,0
422.81,28,193.0,1,1929.2799999999997,11,20,16,0,-8392.052222222223,Debit,2023,Branch,Student,1
135.43,57,92.0,1,5315.83,10,6,16,4,-9471.901666666667,Debit,2023,ATM,Retired,0
584.88,26,121.0,1,548.4499999999998,12,19,17,1,-7694.854444444444,Debit,2023,ATM,Student,1
308.94,25,167.0,1,1931.6599999999999,4,3,16,0,-13935.538333333334,Debit,2023,Online,Student,1
295.93,36,117.0,1,1050.63,2,20,17,0,-14942.72138888889,Debit,2023,Branch,Doctor,1
1512.9900000000002,19,50.0,1,9963.39,8,8,17,1,-10886.898611111112,Debit,2023,Online,Student,1
77.44,58,268.0,1,1950.63,6,26,16,0,-11919.7,Debit,2023,Branch,Retired,0
92.5,40,70.0,1,6295.45,9,25,16,0,-9735.770833333334,Credit,2023,Online,Engineer,0
97.74000000000001,41,137.0,1,4113.63,9,4,16,0,-10239.346111111112,Credit,2023,Online,Engineer,0
291.68,21,90.0,1,1451.02,8,7,18,0,-10910.067222222222,Debit,2023,ATM,Student,1
56.96000000000001,22,135.0,1,1597.85,6,26,17,0,-11918.48,Debit,2023,ATM,Student,1
436.8,27,92.0,1,1256.33,7,3,16,0,-11751.913611111111,Debit,2023,Online,Student,1
259.49,72,292.0,1,7320.61,6,9,16,4,-12327.593055555555,Debit,2023,Online,Retired,2
726.26,57,147.0,1,2150.38,2,13,17,0,-15110.883333333333,Debit,2023,Online,Retired,0
568.68,72,101.0,1,2940.04,4,25,18,1,-13405.35638888889,Debit,2023,ATM,Retired,2
77.57,49,225.0,1,12801.93,12,13,17,2,-7839.092499999999,Debit,2023,Online,Doctor,0
999.28,29,40.000000000000014,1,4272.41,5,22,17,0,-12758.440277777778,Debit,2023,Online,Engineer,1
14.160000000000025,74,290.0,1,5399.76,1,9,16,0,-15951.353611111112,Credit,2023,Branch,Retired,2
1142.83,61,47.999999999999986,1,2467.39,7,14,17,4,-11486.450833333334,Credit,2023,Branch,Retired,2
61.329999999999984,27,129.0,1,7537.4,9,20,18,2,-9853.8075,Debit,2023,ATM,Engineer,1
27.639999999999986,54,23.0,1,7498.51,6,9,17,4,-12326.898888888889,Debit,2023,Online,Engineer,0
3.8500000000000227,29,32.0,1,10506.41,4,17,16,0,-13599.69,Debit,2023,ATM,Doctor,1
431.22,73,129.0,1,6505.98,4,21,16,4,-13503.694722222222,Credit,2023,Branch,Retired,2
178.55,55,67.0,1,7568.4,12,15,16,4,-7791.930833333334,Debit,2023,Branch,Engineer,0
248.76,18,56.0,1,546.46,5,24,16,2,-12711.904166666667,Debit,2023,ATM,Student,1
76.16,23,99.0,1,1072.2500000000005,11,21,16,1,-8367.443055555555,Debit,2023,ATM,Student,1
347.25,69,250.0,1,7273.55,1,30,18,0,-15445.3025,Debit,2023,ATM,Doctor,2
28.04000000000002,57,146.0,5,11197.54,2,15,16,2,-15063.585555555555,Debit,2023,ATM,Doctor,0
325.98,19,277.0,1,782.3500000000004,7,20,16,3,-11343.162222222221,Debit,2023,ATM,Student,1
249.56,76,246.0,1,4444.95,11,20,16,0,-8392.100833333334,Debit,2023,Branch,Retired,2
17.430000000000007,56,33.0,1,10658.88,2,23,16,3,-14871.782777777778,Debit,2023,ATM,Doctor,0
198.01,26,40.000000000000014,1,250.9300000000003,4,24,17,0,-13430.391111111112,Credit,2023,Branch,Student,1
585.58,23,55.0,1,1729.02,9,4,16,0,-10239.926666666666,Debit,2023,Branch,Student,1
434.67,27,124.0,1,1298.13,12,5,18,1,-8029.618611111111,Credit,2023,Online,Student,1
510.7,27,294.0,1,5828.48,6,7,16,2,-12375.541666666666,Credit,2023,Online,Student,1
331.98,74,12.0,1,7600.99,8,28,16,0,-10407.490277777777,Debit,2023,ATM,Retired,2
199.54,56,268.0,1,9603.73,10,10,17,1,-9374.771111111111,Debit,2023,Online,Engineer,0
212.97,59,178.0,1,4180.4,11,14,16,1,-8535.235555555555,Debit,2023,Online,Engineer,2
270.56,23,139.0,1,1268.44,2,17,16,4,-15015.175833333333,Debit,2023,Online,Student,1
306.37,26,120.0,1,9609.67,6,27,18,1,-11893.693055555555,Debit,2023,ATM,Engineer,1
643.02,38,85.0,1,11989.39,10,2,17,0,-9566.328333333333,Credit,2023,ATM,Doctor,0
98.48000000000002,47,12.0,1,9538.92,2,16,17,3,-15038.946666666667,Debit,2023,Branch,Engineer,0
889.01,36,169.0,1,4826.88,8,29,17,1,-10382.271111111111,Debit,2023,Online,Engineer,1
537.86,27,134.0,1,293.0600000000004,9,19,16,1,-9879.418333333333,Debit,2023,Online,Student,1
241.18,25,162.0,1,1445.5299999999997,5,30,18,1,-12565.628055555555,Debit,2023,ATM,Student,1
130.54,64,94.0,1,11204.62,4,5,17,2,-13886.820555555556,Debit,2023,ATM,Doctor,2
800.29,20,84.0,1,693.3999999999996,12,4,16,0,-8055.770833333333,Credit,2023,Branch,Student,1
8.810000000000002,57,165.0,1,13523.65,5,22,16,0,-12759.202777777778,Debit,2023,Online,Doctor,0
28.519999999999982,20,163.0,1,662.5100000000002,6,2,16,4,-12495.237777777778,Debit,2023,ATM,Student,1
431.31,23,99.0,1,342.72999999999956,5,1,16,0,-13263.853611111112,Credit,2023,Online,Student,1
885.3300000000002,47,59.0,1,7764.16,8,22,18,1,-10549.470277777778,Credit,2023,ATM,Engineer,0
199.23,29,54.0,1,9834.0,9,4,16,0,-10240.055277777778,Debit,2023,ATM,Engineer,1
42.25999999999999,44,171.0,1,268.77000000000044,10,26,16,3,-8991.836111111112,Debit,2023,ATM,Doctor,0
166.06,30,172.0,1,5397.68,7,14,16,4,-11488.016111111112,Debit,2023,ATM,Engineer,1
357.72,53,25.0,1,7659.5,8,7,17,0,-10910.691944444445,Debit,2023,ATM,Retired,0
588.37,28,284.0,1,1926.08,1,5,17,3,-16046.319444444445,Debit,2023,Online,Student,1
72.82,68,127.0,1,6911.62,11,10,16,4,-8631.270555555555,Debit,2023,Online,Doctor,2
162.36,36,147.0,1,7527.04,11,22,16,2,-8343.975,Debit,2023,Online,Engineer,1
584.82,43,109.0,1,12071.1,10,17,16,1,-9207.9725,Credit,2023,Online,Doctor,0
38.14999999999998,72,129.0,1,1425.4700000000003,10,6,16,4,-9471.585277777778,Credit,2023,Online,Retired,2
477.54,23,52.0,1,1598.63,8,21,17,0,-10574.77861111111,Credit,2023,ATM,Student,1
639.57,60,43.0,1,11726.47,12,18,16,0,-7719.778888888888,Debit,2023,Branch,Doctor,2
58.22999999999999,28,34.0,1,9189.76,7,26,17,2,-11198.743333333334,Debit,2023,Online,Student,1
776.21,78,99.0,1,4895.87,2,22,17,2,-14894.855,Credit,2023,Online,Retired,2
248.76,21,117.0,1,6178.77,3,20,18,0,-14269.287222222221,Debit,2023,Branch,Student,1
188.61,67,26.0,1,7167.57,1,1,17,0,-7382.833333333333,Debit,2024,Online,Retired,2
675.37,56,31.0,1,4704.91,12,29,16,4,-7455.434722222222,Credit,2023,Online,Retired,0
94.82,67,56.0,1,1267.7200000000003,3,21,16,1,-14247.59638888889,Credit,2023,Branch,Retired,2
425.18,59,135.0,1,5790.55,2,20,16,0,-14943.913055555555,Credit,2023,Online,Engineer,2
50.28000000000003,60,65.0,1,5729.1,2,2,16,3,-15375.771666666667,Debit,2023,Branch,Engineer,2
864.72,34,58.0,1,7379.38,8,25,16,4,-10479.591944444444,Credit,2023,Branch,Engineer,1
70.68,25,105.0,1,1478.4099999999999,11,22,17,2,-8343.163055555555,Debit,2023,Online,Student,1
261.77,28,46.0,1,824.71,1,12,18,3,-15878.074166666667,Debit,2023,Online,Student,1
183.22,27,63.0,1,1024.4200000000005,10,5,18,3,-9493.453333333333,Debit,2023,ATM,Student,1
58.31999999999999,29,275.0,4,6027.49,7,31,16,0,-11079.761944444444,Credit,2023,Branch,Engineer,1
156.86,51,102.0,1,14453.35,1,30,16,0,-15447.542777777779,Debit,2023,ATM,Doctor,0
120.67000000000002,42,233.0,1,5374.54,12,25,18,0,-7549.924722222222,Debit,2023,ATM,Doctor,0
308.62,59,101.0,1,9148.08,10,6,18,4,-9469.128055555555,Credit,2023,Branch,Engineer,2
506.81,59,41.0,1,2757.23,12,20,16,2,-7671.843333333333,Debit,2023,ATM,Engineer,2
328.39,41,108.0,1,2523.83,11,9,16,3,-8655.415555555555,Debit,2023,ATM,Engineer,0
796.3,67,64.0,1,1498.79,3,22,16,2,-14224.091944444444,Debit,2023,Branch,Retired,2
72.47000000000003,29,72.0,1,1305.56,10,17,18,1,-9206.140833333333,Debit,2023,Online,Doctor,1
279.6,25,131.0,1,1910.9,5,31,16,2,-12543.646388888888,Debit,2023,ATM,Student,1
304.2,25,102.0,1,423.6400000000003,6,8,16,3,-12352.068333333333,Debit,2023,Online,Student,1
351.38,64,20.999999999999986,1,7606.63,6,26,18,0,-11917.410277777777,Debit,2023,Branch,Retired,2
86.07,31,23.0,1,842.5599999999995,11,20,18,0,-8389.52611111111,Debit,2023,Branch,Doctor,1
604.5,28,80.0,1,709.4200000000001,8,8,18,1,-10885.452222222222,Debit,2023,ATM,Student,1
258.7,27,123.0,1,1358.37,2,22,17,2,-14894.905833333334,Debit,2023,ATM,Student,1
994.6300000000001,61,158.0,1,13538.14,6,21,16,2,-12040.155,Debit,2023,Online,Doctor,2
11.45999999999998,75,64.0,1,7258.33,1,31,17,1,-15422.89388888889,Credit,2023,Branch,Retired,2
63.75999999999999,69,100.0,1,4980.26,6,27,17,1,-11894.432777777778,Debit,2023,ATM,Retired,2
446.8299999999999,55,143.0,1,1623.5,6,26,18,0,-11917.300555555556,Credit,2023,Branch,Retired,0
63.53999999999999,26,136.0,1,4401.78,5,22,18,0,-12757.736944444445,Debit,2023,ATM,Engineer,1
81.10999999999999,48,110.0,1,2051.37,10,16,18,0,-9230.005555555555,Debit,2023,Online,Engineer,0
441.26,58,87.0,5,13704.92,2,27,16,0,-14776.065277777778,Credit,2023,Branch,Doctor,0
170.96,64,69.0,1,13374.89,12,28,16,3,-7479.335277777778,Debit,2023,Branch,Doctor,2
48.50999999999996,22,69.0,1,3363.23,1,9,17,0,-15950.809722222222,Debit,2023,Branch,Student,1
325.03,60,106.0,1,13521.76,1,11,17,2,-15903.096944444444,Debit,2023,Branch,Doctor,2
125.82999999999998,57,138.0,1,6109.86,5,29,17,0,-12590.9575,Debit,2023,ATM,Retired,0
506.83,37,45.0,1,9975.79,4,24,17,0,-13430.671944444444,Debit,2023,Branch,Engineer,1
738.94,41,173.0,1,13856.18,10,9,18,0,-9397.241666666667,Debit,2023,Branch,Doctor,0
180.36,33,55.0,1,9905.23,5,30,16,1,-12567.908333333333,Credit,2023,Online,Engineer,1
225.1,28,35.0,1,1547.71,12,11,17,0,-7886.64,Debit,2023,ATM,Student,1
359.51,79,157.0,1,7153.72,11,30,18,3,-8150.058888888889,Debit,2023,Online,Retired,2
720.46,54,44.0,1,3101.54,12,7,16,3,-7983.965277777777,Debit,2023,Branch,Retired,0
1116.57,56,104.0,1,1393.1400000000003,2,23,16,3,-14871.218055555555,Debit,2023,ATM,Retired,0
291.46,57,135.0,1,7142.53,2,8,16,2,-15231.66861111111,Debit,2023,ATM,Retired,0
1192.95,23,73.0,1,325.14999999999964,12,4,18,0,-8053.633611111111,Debit,2023,Branch,Student,1
98.24000000000001,28,148.0,1,580.6599999999999,4,10,17,0,-13766.17,Debit,2023,Online,Student,1
100.48000000000002,18,104.0,1,6149.81,2,17,16,4,-15015.313055555556,Credit,2023,Branch,Student,1
45.900000000000006,56,264.0,1,5698.25,7,4,18,1,-11725.196666666667,Debit,2023,Branch,Engineer,0
258.21,39,225.0,1,9562.41,11,27,17,0,-8222.844444444445,Debit,2023,Online,Doctor,0
1079.11,53,211.0,1,2038.31,5,5,16,4,-13167.42111111111,Debit,2023,Online,Engineer,0
287.51,22,255.0,1,187.64999999999964,5,22,16,0,-12759.18,Debit,2023,Online,Student,1
501.3,26,146.0,1,8520.08,5,22,18,0,-12757.675,Credit,2023,Online,Engineer,1
26.100000000000023,27,32.0,1,1435.7200000000003,2,17,16,4,-15015.763333333334,Debit,2023,ATM,Student,1
436.77,20,176.0,1,825.6900000000005,9,28,16,3,-9663.906111111111,Debit,2023,ATM,Student,1
292.38,68,224.0,1,5803.89,5,15,16,0,-12927.34111111111,Debit,2023,ATM,Doctor,2
1026.46,53,165.0,1,3134.4699999999993,6,21,16,2,-12039.451944444445,Debit,2023,Branch,Retired,0
25.29000000000002,50,125.0,1,5374.69,7,27,18,3,-11173.540277777778,Debit,2023,Online,Engineer,0
123.35,31,10.0,1,6852.16,8,11,17,4,-10815.150555555556,Credit,2023,Online,Doctor,1
139.52,23,31.0,1,1570.2200000000003,9,22,18,4,-9806.088333333333,Debit,2023,Branch,Student,1
51.19999999999999,18,83.0,1,730.6000000000004,3,13,18,0,-14437.349166666667,Debit,2023,Online,Student,1
122.85,47,127.0,3,13185.39,11,29,17,2,-8174.468611111111,Credit,2023,Online,Doctor,0
161.38,24,101.0,1,3900.34,11,9,16,3,-8656.077222222222,Credit,2023,Online,Student,1
2.509999999999991,63,32.0,1,4891.56,4,17,16,0,-13600.116944444444,Debit,2023,Online,Retired,2
22.620000000000005,64,102.0,1,7682.0,5,10,16,2,-13047.604166666666,Debit,2023,ATM,Doctor,2
126.82999999999998,57,39.0,1,6100.98,2,20,16,0,-14943.501666666667,Debit,2023,Branch,Retired,0
46.599999999999994,55,68.0,1,1562.9,8,30,17,2,-10358.191111111111,Debit,2023,Online,Doctor,0
243.8,57,47.999999999999986,1,13732.81,1,3,16,1,-16095.457777777778,Debit,2023,Branch,Doctor,0
231.51,60,96.0,1,5790.7,8,28,17,0,-10406.83138888889,Credit,2023,Branch,Retired,2
175.05,39,34.0,1,1447.35,1,2,17,0,-16119.048055555555,Debit,2023,Online,Engineer,0
762.74,64,244.0,1,207.10000000000036,5,2,17,1,-13238.695833333333,Debit,2023,ATM,Doctor,2
34.03000000000003,57,38.0,1,3077.2,5,22,17,0,-12759.008055555556,Debit,2023,Branch,Engineer,0
15.949999999999989,25,52.0,1,1983.0,3,14,17,1,-14415.0275,Debit,2023,Branch,Student,1
926.53,57,107.0,1,3120.1,11,24,17,4,-8294.7,Debit,2023,ATM,Engineer,0
101.50999999999999,46,199.0,1,3052.47,3,23,16,3,-14199.900833333333,Credit,2023,Online,Engineer,0
309.42,27,42.0,1,8564.46,10,18,16,2,-9183.31388888889,Debit,2023,Branch,Engineer,1
257.6,59,293.0,1,7950.74,12,18,16,0,-7719.6530555555555,Credit,2023,Online,Retired,2
746.78,21,64.0,1,1699.81,11,27,16,0,-8223.641111111112,Credit,2023,Branch,Student,1
82.00999999999999,23,156.0,1,287.46000000000004,12,25,17,0,-7550.6547222222225,Credit,2023,Branch,Student,1
476.99,23,187.0,1,1154.4799999999996,1,10,16,1,-15928.160555555556,Debit,2023,Online,Student,1
320.11,23,130.0,1,4076.48,8,31,16,3,-10335.683611111112,Debit,2023,Branch,Student,1
333.39,68,35.0,1,10628.59,9,11,16,0,-10071.527222222223,Debit,2023,ATM,Doctor,2
10.300000000000011,47,197.0,1,7801.32,12,7,16,3,-7983.185,Debit,2023,ATM,Engineer,0
737.46,53,75.0,4,634.1599999999999,1,3,16,1,-16095.659444444444,Credit,2023,Branch,Doctor,0
416.55,33,73.0,1,922.96,5,5,17,4,-13166.590833333334,Debit,2023,Online,Engineer,1
84.91,18,68.0,1,1671.8599999999997,10,16,18,0,-9229.478888888889,Debit,2023,Online,Student,1
98.94999999999999,75,73.0,1,5670.82,12,29,17,4,-7454.504166666667,Debit,2023,Branch,Retired,2
18.139999999999986,58,47.999999999999986,1,6020.85,2,17,18,4,-15013.4025,Credit,2023,ATM,Retired,0
1154.79,51,108.0,1,6180.3,8,2,17,2,-11030.316666666668,Debit,2023,ATM,Doctor,0
215.13,46,114.0,1,3956.69,1,5,16,3,-16048.092777777778,Debit,2023,Online,Engineer,0
218.57,62,102.0,1,13869.86,10,16,16,0,-9231.628055555555,Credit,2023,Branch,Doctor,2
341.88,43,89.0,1,4159.52,6,14,16,2,-12207.604722222222,Debit,2023,ATM,Engineer,0
691.92,19,61.0,1,1084.65,7,10,16,0,-11583.581944444444,Debit,2023,Online,Student,1
50.43000000000001,32,51.0,1,9794.26,7,10,16,0,-11584.045,Debit,2023,Branch,Doctor,1
440.43,78,23.0,1,5123.24,9,21,17,3,-9830.438333333334,Debit,2023,Branch,Retired,2
299.03,39,52.0,1,1381.2799999999997,1,19,17,3,-15710.716944444444,Debit,2023,Branch,Engineer,0
1.9800000000000182,66,170.0,1,11619.1,12,25,17,0,-7550.487222222222,Debit,2023,ATM,Doctor,2
173.45,31,161.0,1,9077.62,12,25,16,0,-7551.691111111111,Debit,2023,ATM,Engineer,1
438.76,22,73.0,1,1824.19,2,13,16,0,-15111.373055555556,Debit,2023,Branch,Student,1
519.62,71,40.000000000000014,1,4159.33,11,23,17,3,-8318.407222222222,Credit,2023,Online,Retired,2
738.68,50,124.0,1,14352.33,3,7,16,1,-14583.592222222222,Debit,2023,Online,Doctor,0
151.14,64,38.0,1,2156.54,6,1,16,3,-12519.880833333333,Debit,2023,Online,Retired,2
75.76999999999998,51,148.0,1,8361.7,8,7,17,0,-10910.354444444445,Debit,2023,Branch,Engineer,0
444.52,27,17.0,1,5424.6,4,4,16,1,-13911.923333333334,Debit,2023,Online,Engineer,1
5.2900000000000205,52,276.0,1,11263.89,3,8,18,2,-14557.288055555555,Debit,2023,Online,Doctor,0
97.63,48,127.0,1,12467.31,5,15,16,0,-12928.101111111111,Credit,2023,Online,Doctor,0
256.95,26,71.0,1,2531.24,5,4,16,3,-13191.513611111111,Debit,2023,Branch,Engineer,1
734.86,48,290.0,1,6242.03,12,8,16,4,-7959.538611111111,Credit,2023,Branch,Engineer,0
1250.94,36,107.0,2,11565.97,2,28,17,1,-14750.390833333333,Debit,2023,ATM,Doctor,1
84.28,39,142.0,1,13586.06,6,12,17,0,-12254.973055555556,Debit,2023,Branch,Doctor,0
927.45,24,95.0,1,1161.8400000000001,8,7,18,0,-10909.241944444444,Debit,2023,ATM,Student,1
202.49,48,69.0,1,7447.1,12,28,16,3,-7479.6322222222225,Credit,2023,ATM,Engineer,0
154.99,25,53.0,1,1419.31,8,28,17,0,-10407.016111111112,Debit,2023,Branch,Student,1
481.53,58,277.0,1,6142.54,9,12,17,1,-10046.835,Debit,2023,Branch,Retired,0
172.92,20,212.0,1,416.3699999999999,8,28,16,0,-10407.2025,Debit,2023,Online,Student,1
275.59,53,238.0,1,6313.22,10,10,16,1,-9375.3525,Credit,2023,Branch,Retired,0
207.2,60,133.0,1,8092.94,1,1,16,0,-7383.8975,Debit,2024,Online,Engineer,2
136.82,31,14.0,1,6229.13,8,25,18,4,-10477.7325,Debit,2023,Branch,Engineer,1
624.0,26,132.0,5,4976.18,2,16,17,3,-15038.618888888888,Debit,2023,Branch,Engineer,1
179.38,30,28.0,1,8741.51,8,10,18,3,-10837.62611111111,Debit,2023,Online,Engineer,1
10.149999999999977,59,58.0,5,7155.04,2,23,16,3,-14871.323888888888,Debit,2023,ATM,Doctor,2
26.30000000000001,32,33.0,1,7473.73,12,12,16,1,-7863.199722222223,Debit,2023,ATM,Doctor,1
319.5,29,69.0,1,2366.3,6,9,16,4,-12328.1225,Credit,2023,Branch,Engineer,1
182.42000000000002,51,137.0,1,3051.29,3,22,16,2,-14223.179166666667,Debit,2023,Branch,Retired,0
716.6199999999999,44,241.0,1,6987.4,4,10,16,0,-13768.093611111111,Debit,2023,ATM,Doctor,0
222.96,65,150.0,1,7370.41,3,23,17,3,-14198.763888888889,Credit,2023,ATM,Doctor,2
79.76999999999998,68,167.0,1,5010.31,1,23,16,0,-15615.296944444444,Debit,2023,ATM,Retired,2
431.08,59,25.0,1,6760.22,7,17,18,0,-11413.710277777778,Debit,2023,Branch,Retired,2
592.24,52,140.0,1,9817.05,10,16,16,0,-9231.30361111111,Debit,2023,ATM,Doctor,0
200.19,52,108.0,1,4389.96,7,18,18,1,-11390.010277777777,Credit,2023,Branch,Retired,0
297.5,73,80.0,1,6768.14,3,27,17,0,-14102.852222222222,Credit,2023,Branch,Retired,2
345.86,51,145.0,1,1504.6400000000003,11,20,16,0,-8391.461666666666,Debit,2023,ATM,Retired,0
343.88,63,97.0,1,6486.18,12,11,16,0,-7887.578055555556,Debit,2023,Online,Retired,2
16.519999999999982,25,135.0,1,835.5299999999997,1,4,17,2,-16071.108333333334,Credit,2023,Online,Student,1
162.1,41,151.0,1,8576.65,12,6,17,2,-8006.568888888889,Debit,2023,Branch,Engineer,0
36.120000000000005,22,234.0,1,1593.0299999999997,11,29,17,2,-8174.217777777778,Debit,2023,Online,Student,1
354.91,74,191.0,1,3872.55,12,18,16,0,-7719.600277777778,Debit,2023,ATM,Retired,2
38.410000000000025,40,117.0,1,9129.68,4,11,16,1,-13744.01861111111,Debit,2023,ATM,Doctor,0
53.52000000000001,49,55.0,1,2227.49,3,31,16,4,-14007.833055555555,Debit,2023,Branch,Engineer,0
498.59,57,138.0,1,2619.46,10,23,18,0,-9061.493333333334,Debit,2023,Online,Retired,0
13.300000000000011,23,63.0,1,213.0,6,6,16,1,-12399.546388888888,Debit,2023,ATM,Student,1
189.65,21,60.0,1,8457.09,9,25,16,0,-9735.637777777778,Debit,2023,ATM,Student,1
255.32,80,27.0,1,6290.62,9,13,16,2,-10023.890277777778,Debit,2023,ATM,Retired,2
230.51,51,56.0,1,9522.37,2,17,18,4,-15014.158611111112,Credit,2023,Branch,Engineer,0
237.74,61,152.0,1,11795.12,6,12,18,0,-12253.315833333334,Debit,2023,ATM,Doctor,2
512.76,52,26.0,1,5121.36,4,11,16,1,-13743.486666666666,Debit,2023,ATM,Doctor,0
151.36999999999998,54,53.0,1,8356.08,4,3,16,0,-13935.222222222223,Debit,2023,ATM,Engineer,0
85.01000000000002,25,157.0,1,1299.4,1,23,18,0,-15613.554166666667,Credit,2023,ATM,Student,1
444.47,57,61.0,1,6062.94,1,16,16,0,-15783.9125,Debit,2023,Online,Retired,0
184.19,67,58.0,1,7588.67,4,24,16,0,-13431.70388888889,Debit,2023,ATM,Retired,2
879.25,24,137.0,1,125.85000000000036,11,7,17,1,-8702.397222222222,Credit,2023,Online,Student,1
55.97999999999999,24,87.0,1,7047.04,9,25,16,0,-9735.516666666666,Credit,2023,Branch,Student,1
54.91,41,275.0,1,7927.27,2,13,16,0,-15111.974166666667,Credit,2023,ATM,Engineer,0
1047.6899999999998,20,139.0,1,1889.7799999999997,10,16,16,0,-9231.636388888888,Debit,2023,Online,Student,1
393.74,26,90.0,1,1769.06,12,4,18,0,-8053.915555555555,Debit,2023,Online,Student,1
58.94,30,26.0,1,4575.98,1,16,16,0,-15783.865555555556,Debit,2023,Online,Engineer,1
515.57,27,56.0,1,9269.67,1,2,17,0,-16118.672222222222,Debit,2023,ATM,Engineer,1
332.15,59,105.0,1,9749.46,10,16,17,0,-9230.912222222221,Debit,2023,ATM,Doctor,2
177.94,19,173.0,1,123.23999999999978,9,26,16,1,-9712.051111111112,Debit,2023,Online,Student,1
68.68,49,141.0,1,4718.51,9,18,16,0,-9903.852222222222,Debit,2023,Online,Engineer,0
1431.54,20,84.0,1,1171.9799999999996,12,11,16,0,-7887.744999999999,Debit,2023,Online,Student,1
240.03,33,31.0,1,7807.73,2,27,17,0,-14774.742222222223,Debit,2023,Online,Engineer,1
168.34,64,240.0,1,7483.01,6,27,18,1,-11893.944444444445,Debit,2023,ATM,Retired,2
474.77,46,284.0,1,8494.53,10,6,18,4,-9469.660833333333,Debit,2023,Online,Engineer,0
451.7,29,103.0,1,8994.67,3,1,16,2,-14727.247222222222,Debit,2023,Online,Engineer,1
243.85,39,43.0,1,4576.78,12,20,16,2,-7671.452500000001,Debit,2023,Branch,Engineer,0
5.759999999999991,38,164.0,1,5859.79,8,28,17,0,-10406.924722222222,Debit,2023,Branch,Engineer,0
435.08,55,78.0,1,2103.41,7,24,16,0,-11248.163333333334,Debit,2023,Online,Engineer,0
127.78,20,170.0,1,1046.6599999999999,4,25,16,1,-13407.481666666667,Debit,2023,ATM,Student,1
